,gap_capital injection,gap_crowdfunding,gap_preferred stock,gap_recapitalization,gap_venture capital,gap_virtual data room,score_capital injection,score_crowdfunding,score_preferred stock,score_recapitalization,score_venture capital,score_virtual data room,rating_capital injection,rating_crowdfunding,rating_preferred stock,rating_recapitalization,rating_venture capital,rating_virtual data room,label
optimagroupsolutions.com,6.0,6.0,4.405626320883718,6.0,4.403230740852425,2.946458548700388,70.0,70.0,76.0,70.0,71.0,80.69999694824219,1.0,1.0,2.0,1.0,1.0,2.4,0.0
orbistechnologies.com,1.7014638786327014,1.552401015230227,1.6770188752188933,1.7673791270985406,1.6540744592166128,1.4959460434672698,80.33333587646484,73.64444732666016,81.13333129882812,74.46666717529297,88.17778015136719,76.44999694824219,2.3555555555555556,1.3333333333333333,2.888888888888889,1.3333333333333333,4.6000000000000005,1.8166666666666667,0.0
orbsat.com,2.441666666666667,2.441666666666667,1.9333333333333333,3.966666666666667,2.441666666666667,2.441666666666667,86.82499694824219,80.83333587646484,79.25,73.5,86.5625,89.5,3.7875,2.666666666666667,2.5208333333333335,1.5,4.0625,4.083333333333334,1.0
orderful.com,2.95,2.433333333333333,6.0,2.433333333333333,2.95,2.433333333333333,84.0,87.0,70.0,75.0,81.0,92.0,5.0,4.0,1.0,1.0,5.0,4.0,1.0
orenova.com,6.0,6.0,1.9044760153784697,6.0,6.0,0.8181852597532431,70.0,70.0,78.75,70.0,70.0,70.0,1.0,1.0,2.25,1.0,1.0,1.0,0.0
othram.com,1.5666666666666667,1.5666666666666667,1.5666666666666667,1.5666666666666667,1.5666666666666667,1.5666666666666667,73.0,78.66666412353516,91.66666412353516,93.33333587646484,86.33333587646484,84.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0
overjet.ai,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,89.19999694824219,93.19999694824219,93.19999694824219,99.19999694824219,87.0,96.4000015258789,4.0,5.0,5.0,4.8,4.2,5.0,1.0
overnitecbt.com,6.0,6.0,6.0,2.401966141384146,6.0,6.0,70.0,70.0,70.0,75.0,70.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
p97.com,4.266666666666667,4.266666666666667,4.266666666666667,4.266666666666667,4.266666666666667,4.266666666666667,70.0,83.0,83.0,87.0,82.0,86.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0
pacificgyn.com,3.2042775361597435,3.6492410555239467,1.7404828580618794,2.008268213205942,2.743751924598581,2.5364252771168516,80.33333587646484,74.33332824707031,75.86666870117188,72.5,80.11333465576172,85.5,2.333333333333333,1.5,1.6666666666666667,1.0,2.746666666666667,3.1458333333333335,0.0
pacificuro.com,1.511036525652814,1.4097406407522455,2.5015180388337903,3.2893051763806045,2.041213159581422,2.4891422414725204,82.0,79.0,81.1500015258789,79.83333587646484,77.33332824707031,74.3499984741211,2.5,2.5,2.55,2.0,2.166666666666667,1.3599999999999999,0.0
pacwha.com,2.4154642889133204,3.280069595251769,2.9171401391964893,2.591865653796032,2.8171769255229924,2.6035750430357347,80.42105102539062,81.5,82.1016616821289,75.93428802490234,83.09364318847656,91.16350555419922,2.5215311004784686,2.75,2.8895676691729326,1.5199362041467306,3.297060833902939,3.873684210526316,0.0
paperlessparts.com,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,86.0,84.0,86.0,75.0,85.0,89.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0
parabel.com,2.78,2.78,3.033333333333333,2.2666666666666666,2.78,0.7333333333333333,84.9000015258789,78.9000015258789,73.5,71.0,83.5999984741211,80.0,3.1666666666666665,2.6666666666666665,1.5,1.0,3.5,2.0,1.0
paragontech.net,2.8362322573659426,2.534550993020741,2.704203820380419,2.754933918383168,1.4318970084864384,2.465520126852286,86.57333374023438,82.77999877929688,83.3066635131836,89.88333129882812,83.44999694824219,89.01333618164062,3.3899999999999997,3.29,2.9766666666666666,3.5,3.65,3.4799999999999995,0.0
paralleledge.com,1.77295860737745,2.1457908889166473,2.27116645486273,2.8038619306309114,2.3940409351058562,2.8170201800558736,77.58333587646484,81.8125,77.875,80.5,75.77083587646484,83.21666717529297,2.0,3.0,2.1666666666666665,2.1666666666666665,1.875,2.7,0.0
paraplan.software,3.9892592265670825,6.0,4.231456255757708,6.0,4.35839388745603,6.0,72.66667175292969,70.0,70.5,70.0,73.0,70.0,1.3333333333333335,1.0,1.0,1.0,1.5,1.0,0.0
parsyl.com,3.966666666666667,2.95,1.9333333333333333,6.0,2.95,2.944444444444444,76.0,82.0,70.0,70.0,77.0,76.08333587646484,2.0,3.125,1.0,1.0,2.0,1.4166666666666667,1.0
pathware.com,6.0,6.0,6.0,6.0,0.9666666666666667,2.4916666666666667,70.0,70.0,70.0,70.0,73.0,84.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0
patriot-tech.com,2.823736930325895,2.645284901661909,3.1182594657188587,2.3925542958523867,2.829265380269635,2.5646982911279843,84.23332977294922,85.48332977294922,72.75,78.25,83.21666717529297,89.25,3.0,3.6,1.25,1.75,3.45,3.7833333333333337,0.0
payitoff.io,6.0,6.0,1.3666666666666667,6.0,6.0,6.0,70.0,70.0,72.0,70.0,70.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pbadesign.com,6.0,6.0,6.0,6.0,6.0,4.1320183831859545,70.0,70.0,70.0,70.0,70.0,71.66667175292969,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pdmnet.com,6.0,6.0,6.0,6.0,6.0,2.6442308980629865,70.0,70.0,70.0,70.0,70.0,77.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
peakmedicine.com,4.181322071992465,3.505983127744774,6.0,2.718671039913095,3.8136931308131454,3.8459036458301497,91.0,75.80555725097656,70.0,75.0,84.63888549804688,92.5,4.0,1.8888888888888886,1.0,1.0,3.6388888888888893,4.0,0.0
peaknano.com,6.0,6.0,6.0,0.7666666666666666,6.0,2.8166666666666664,70.0,70.0,70.0,83.5,70.0,78.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0
peel.com,3.3792634305335776,3.0896940792422622,2.7619330765056764,3.640286400456742,2.9783292293773225,2.679831576122074,83.4375,82.55833435058594,83.0,70.0,80.94166564941406,86.07333374023438,3.0,3.0083333333333333,3.0,1.0,2.9333333333333336,3.28,0.0
peeltx.com,2.7912487125694327,6.0,6.0,3.4562659221816703,2.6986869487893683,6.0,83.0,70.0,70.0,73.0,71.0,70.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
peerspot.com,2.75,2.75,2.75,2.75,2.75,2.75,71.5,79.5,84.0,90.0,86.5,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pelicantherapeutics.com,6.0,6.0,6.0,0.7914993940940561,6.0,6.0,70.0,70.0,70.0,86.0,70.0,70.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0
pelorusequitygroup.com,0.9666666666666666,6.0,3.0166666666666666,3.0166666666666666,1.4666666666666666,1.9916666666666667,75.0,70.0,73.5,74.5,73.0,79.0,1.5,1.0,1.0,1.0,1.0,3.0,1.0
pennmedicine.org,2.9266666666666667,2.9266666666666667,2.9266666666666667,2.9266666666666667,2.9266666666666667,2.9266666666666667,79.07109832763672,77.76438903808594,77.67809295654297,79.29803466796875,81.02800750732422,79.47293853759766,2.4539275685794513,2.403272925331749,2.2189660251374708,2.0276121596179455,3.069835841135506,2.3535717498875393,1.0
perchwell.com,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,79.0,82.0,83.0,83.0,79.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
perkinelmer-appliedgenomics.com,4.076812491102539,4.000731561942889,3.92214035658961,6.0,4.059308137867418,4.114267765689757,78.58332824707031,70.0,73.41667175292969,70.0,70.25,72.875,1.8333333333333335,1.0,1.3333333333333335,1.0,1.0,1.0,0.0
perryjwilliams.com,0.9986615378095307,1.2777026241789082,6.0,1.45319565680022,0.6889503805558717,1.08830095427794,80.41667175292969,77.16667175292969,70.0,73.0,86.33333587646484,98.5,2.5,2.0,1.0,1.0,4.0,5.0,0.0
petabytz.tech,4.3738689870948555,4.5102194841414684,6.0,1.3099261427419429,4.594872878401184,4.401989238118597,81.5,75.25,70.0,83.875,75.0,94.0,3.0,2.0,1.0,2.5,2.0,4.75,0.0
petfriendlydirect.com,0.5333333333333334,0.5333333333333334,6.0,6.0,0.5333333333333334,0.5333333333333334,80.5,85.0,70.0,70.0,81.5,91.5,3.0,3.5,1.0,1.0,3.5,4.0,1.0
ph-itsolutions.com,2.5328164400176982,2.65844227217942,3.455772417052665,2.4106686092559197,2.7032572402578583,3.801260330538228,80.0,80.0,72.16666412353516,75.0,79.0,87.27777862548828,2.0,3.0,1.0,1.0,3.0,3.5833333333333335,0.0
phastdiagnostics.com,1.9916666666666667,1.9916666666666667,1.9916666666666667,1.9916666666666667,1.9916666666666667,1.9916666666666667,93.5,86.0,79.0,81.5,91.0,89.5,5.0,4.0,3.0,2.5,5.0,4.0,1.0
phiar.net,6.0,2.45,2.45,6.0,2.45,2.966666666666667,70.0,79.0,78.0,70.0,74.5,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
philadelphia-lasik.com,1.9645355908538988,4.05490381736553,1.7319079887035196,3.2475274346187257,3.5187718483696204,3.3634101706764836,80.83332824707031,76.5,86.0,78.22222137451172,82.66666412353516,77.11111450195312,2.333333333333333,2.0,4.0,2.111111111111111,3.3333333333333335,1.8888888888888886,0.0
phoenixnap.com,6.0,6.0,1.737986073987107,6.0,6.0,6.0,70.0,70.0,79.0,70.0,70.0,70.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0
phoenixpeptide.com,1.5565213036127163,2.2867213855862554,1.8269791122426946,1.428784974324042,2.353127616106895,2.7342906704602066,79.0,75.5,72.0,72.16667175292969,78.5,76.91666412353516,2.3333333333333335,2.0,1.0,1.0,2.5,1.7833333333333332,0.0
phorest.com,1.7105015198362767,2.587807676136274,2.2420769139194276,2.3061395482821174,2.5938949901485833,1.6653486486779001,75.58333587646484,78.66666412353516,81.5,85.83333587646484,81.5,79.77777862548828,1.5,2.5,2.6875,2.5833333333333335,2.9,2.111111111111111,0.0
photofolio.com,6.0,0.5960194491421056,6.0,0.8758954582386813,0.7905109479174475,0.9954393648379334,70.0,79.66666412353516,70.0,87.33332824707031,74.0,81.5,1.0,2.3333333333333335,1.0,3.1666666666666665,1.6666666666666667,2.666666666666667,0.0
photofusiontech.com,6.0,6.0,1.95485526750763,2.157712153606437,6.0,6.0,70.0,70.0,81.5,89.0,70.0,70.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0
picussecurity.com,2.191666666666667,6.0,6.0,6.0,1.6666666666666667,1.6666666666666667,82.75,70.0,70.0,70.0,70.0,71.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0
pincho.com,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,98.33333587646484,90.66666412353516,94.0,94.33333587646484,92.66666412353516,95.66666412353516,5.0,4.0,4.0,4.0,2.0,4.0,1.0
planetscale.com,2.566666666666667,6.0,6.0,6.0,2.566666666666667,6.0,84.0,70.0,70.0,70.0,81.0,70.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
plexsci.com,3.536729118027421,6.0,3.7795113468251906,4.092973202261299,3.8616565163695076,3.810620216820561,73.0,70.0,74.0,74.41667175292969,78.0,71.0,1.0,1.0,1.5,1.1666666666666665,2.0,1.0,0.0
pmcgroupone.com,2.3649597168265943,1.569968027916945,2.1074932808119176,2.1991979957693957,3.1138601810097404,3.191619859259984,85.0,92.0,73.5,83.0,81.0,87.25,3.0,5.0,1.5,2.5,3.0,3.5,0.0
pointonenav.com,2.6555555555555554,0.26666666666666666,6.0,6.0,0.26666666666666666,0.26666666666666666,86.66666412353516,72.5,70.0,70.0,71.0,83.0,3.5,1.5,1.0,1.0,1.0,3.0,1.0
posh.tech,1.988888888888889,1.988888888888889,1.988888888888889,2.3266666666666667,1.988888888888889,2.075,86.66666412353516,85.75555419921875,88.4000015258789,87.12000274658203,81.4222183227539,87.21666717529297,4.0,3.9333333333333336,4.6,3.6166666666666667,3.3,3.7777777777777772,1.0
postal.io,2.0166666666666666,2.0166666666666666,6.0,6.0,2.0166666666666666,2.0166666666666666,82.5,80.5,70.0,70.0,90.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
praedicat.com,6.0,1.5277654327948014,1.8105814467034846,6.0,1.406537933998518,1.705980031123402,70.0,87.5,84.0,70.0,80.0,83.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0
praxislabs.co,6.0,2.533333333333333,6.0,6.0,6.0,3.05,70.0,75.33333587646484,70.0,70.0,70.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
precise-bio.com,2.5708331525643335,2.8707667579032337,6.0,6.0,2.592709408697723,2.5879514664627195,88.80000305175781,88.06666564941406,70.0,70.0,91.33333587646484,79.93333435058594,4.0,4.133333333333334,1.0,1.0,5.0,2.2666666666666666,0.0
preemptive.com,3.192136256002346,3.0506968414160536,3.1991660493591283,1.908166455418275,2.678840710792473,3.2162041589610917,82.54166412353516,76.16666412353516,89.66666412353516,82.25,75.5,85.5,2.875,2.0,4.416666666666666,2.5,1.75,3.1666666666666665,0.0
premierphysicians.net,2.563255856058534,1.5178305752333086,2.7416910203199976,2.5831173575818958,2.832343912513173,2.6856817856968593,83.85909271240234,80.29869842529297,76.6500015258789,77.55278015136719,82.80606079101562,86.21324920654297,2.9704545454545452,2.6536796536796534,2.0,1.761111111111111,3.306818181818182,3.236752136752137,0.0
preservica.com,6.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,4.166666666666667,4.166666666666667,70.0,83.5,78.5,74.5,76.0,81.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
pristinesurgical.com,6.0,6.0,6.0,6.0,4.633333333333334,6.0,70.0,70.0,70.0,70.0,72.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
prodly.co,6.0,2.7333333333333334,6.0,3.25,2.7333333333333334,3.25,70.0,72.0,70.0,84.0,77.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
producepro.com,2.4849951993507347,3.1219440866724066,2.9045346989829555,2.3032477626593195,2.5890644895258776,2.121859186791846,81.26667022705078,75.5,78.9375,82.5,79.4366683959961,79.52083587646484,2.5,1.7777777777777777,2.375,2.25,2.6433333333333335,2.2583333333333333,0.0
projectadmission.com,4.766666666666667,6.0,6.0,6.0,4.766666666666667,4.766666666666667,88.0,70.0,70.0,70.0,85.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
prolis.info,1.0995350674616822,2.761450406453345,1.605227659184729,1.240927998800597,0.9253938879545335,2.791277778011234,73.5,80.81666564941406,77.0,88.75,76.66667175292969,81.93333435058594,1.25,2.95,2.0,3.375,2.1666666666666665,2.79,0.0
promptlink.com,6.0,6.0,3.422223986861919,4.227168529019141,6.0,6.0,70.0,70.0,77.66666412353516,86.41667175292969,70.0,70.0,1.0,1.0,2.3333333333333335,3.0,1.0,1.0,0.0
promptmd.com,2.74938192205026,3.3799005625361764,2.441859979323729,2.7970615380912625,2.8478622374780973,2.6854367951608835,80.93333435058594,78.75,76.68333435058594,78.38333129882812,85.3499984741211,89.71666717529297,2.5,2.25,1.85,1.8333333333333333,4.05,3.8,0.0
proovtest.com,1.0,1.0,4.566666666666666,6.0,0.5,0.5,82.26666259765625,77.625,79.0,70.0,82.0,77.75,2.8666666666666667,2.125,1.0,1.0,3.25,2.0,1.0
proteanhub.com,6.0,6.0,6.0,6.0,6.0,0.7606137649382883,70.0,70.0,70.0,70.0,70.0,85.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
proteniumcr.com,6.0,3.6006755195801152,6.0,2.848838672338128,6.0,6.0,70.0,73.66666412353516,70.0,80.1875,70.0,70.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
proteostasis.com,2.5616323073376237,1.489598727995205,1.2184648717740503,1.2751234164339627,2.8593163553280223,1.365236332761968,80.69999694824219,78.66666412353516,76.0,80.625,87.0,82.83332824707031,2.55,2.4166666666666665,1.75,2.125,4.45,2.833333333333333,0.0
provanesthesiology.com,2.757030594325538,2.564090268257833,2.5918427368950137,2.7286183800009822,2.570886581306336,2.3878615925501103,84.64722442626953,76.12777709960938,76.07857513427734,78.32440185546875,83.00555419921875,87.78666687011719,3.1105555555555555,1.8611111111111112,1.758730158730159,1.9255952380952381,3.3888888888888884,3.5949999999999998,0.0
provenance.bio,1.0481152057829626,1.0257074840839462,1.2045347175354615,1.2324272757535235,1.2585868974095757,1.3018596984437756,78.8125,84.5,72.75,76.75,84.125,79.375,2.0,3.4375,1.25,1.625,3.75,2.1875,0.0
psch.com,1.4417337733130984,1.7341130991932827,1.7354671985960826,0.9426408945571819,1.6115333827222866,1.8297761683501448,83.33333587646484,84.33333587646484,76.5,76.0,78.33333587646484,90.66666412353516,2.6666666666666665,3.3333333333333335,2.0,1.5,2.6666666666666665,4.0,0.0
psychiatrywashingtondc.com,1.684315479883955,2.126291535118081,2.653471873163077,1.952864128004828,1.5245172695040696,2.4198469722065594,79.08333587646484,78.5,74.78333282470703,78.5,79.66666412353516,80.07142639160156,2.0,2.5,1.6166666666666667,2.0,2.9166666666666665,2.3225396825396825,0.0
ptbio.com,2.4632351503584773,2.4818223875122998,2.3844552241395958,1.8382746430310126,2.3880124771973352,2.563565041527786,83.6500015258789,88.16666412353516,75.58333587646484,78.16666412353516,85.38333129882812,79.48332977294922,3.0,4.1,1.6166666666666667,1.777777777777778,3.916666666666667,2.3,0.0
publicinput.com,1.2333333333333334,0.7333333333333333,6.0,1.2333333333333334,6.0,6.0,72.0,70.0,70.0,76.0,70.0,70.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0
pulsenetwork.com,0.6761110657421576,0.6526769406699252,1.6238998693482638,0.402062449429208,0.7814578122970031,1.0258491099013958,71.5999984741211,74.0,73.0,82.0,71.0,82.4000015258789,1.0,1.4,1.0,2.6666666666666665,1.0,2.6,0.0
purelyelizabeth.com,4.1,4.1,4.1,6.0,4.1,4.1,94.0,74.0,75.0,70.0,91.0,94.0,5.0,2.0,2.0,1.0,5.0,5.0,1.0
qnergy.com,1.5888888888888888,2.6133333333333333,2.6133333333333333,2.6133333333333333,2.1,2.6133333333333333,76.55555725097656,78.86666870117188,86.5999984741211,88.86666870117188,77.25,88.53333282470703,1.8888888888888886,3.0,3.0,3.5555555555555554,2.6666666666666665,4.111111111111111,1.0
qnovo.com,0.36666666666666664,0.36666666666666664,6.0,6.0,0.36666666666666664,0.36666666666666664,83.0,70.0,70.0,70.0,79.5,88.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0
qsolv-inc.com,6.0,6.0,1.4275768827074207,4.302637225546756,6.0,1.671815455397986,70.0,70.0,81.38888549804688,85.33332824707031,70.0,79.0,1.0,1.0,2.6666666666666665,3.0,1.0,2.0,0.0
quagenpharma.com,2.774799106006986,2.421983950814415,2.621679375147327,1.1395541351697254,2.8506236886280836,2.562660944542578,80.16666412353516,75.5,71.33332824707031,76.0,78.625,77.35416412353516,2.3333333333333335,1.75,1.0,1.5,2.416666666666667,1.7708333333333335,0.0
quantuvis.net,2.7636528219847403,2.5749862903478524,2.644827938568161,1.8265585237964785,2.743660014975676,2.8065716443941198,83.91000366210938,83.41666412353516,82.30000305175781,82.0,80.413330078125,87.05000305175781,3.2299999999999995,3.4200000000000004,2.6833333333333336,2.6666666666666665,2.8266666666666667,3.4666666666666663,0.0
quavo.com,1.05,1.0444444444444445,1.5500000000000003,2.066666666666667,1.0444444444444445,1.05,77.5,91.5999984741211,74.5,74.0,85.0,86.9000015258789,1.8,4.733333333333333,1.5,1.0,3.8666666666666667,3.4,1.0
quickdispense.com,1.6110641507416883,6.0,6.0,6.0,6.0,1.115414212383134,72.0,70.0,70.0,70.0,70.0,73.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
quvapharma.com,2.6354205643723865,2.6019281935726517,2.8197195297913846,2.579903411706684,2.4853745975475583,2.4673053554181616,80.02222442626953,74.3125,76.53333282470703,78.42707824707031,79.18333435058594,78.59333038330078,2.391111111111111,1.7291666666666667,1.8833333333333333,1.84375,2.686111111111111,2.06,0.0
radai.com,1.35,2.6333333333333333,1.3555555555555554,1.3555555555555554,2.3777777777777778,1.3555555555555554,79.83332824707031,79.875,83.0,81.66666412353516,81.16666412353516,84.0,2.5,4.25,3.0,2.3333333333333335,4.25,3.111111111111111,1.0
rahelemazareido.com,3.2341202471024197,3.2554797041757,2.415427001498692,1.419286953864564,2.8952006656015703,3.1819376086785143,84.58333587646484,72.25,78.0,77.0,82.125,87.75,3.0833333333333335,1.5,2.0,1.0,3.375,3.2291666666666665,0.0
rainmakerllc.com,6.0,6.0,0.37244462457655225,6.0,6.0,0.38657005957577617,70.0,70.0,80.0,70.0,70.0,73.0,1.0,1.0,2.5,1.0,1.0,1.0,0.0
raphamedclinic.com,0.48108337815639857,6.0,6.0,3.898850870403815,6.0,2.7424386048381497,74.4000015258789,70.0,70.0,79.0,70.0,82.28888702392578,1.4,1.0,1.0,2.0,1.0,2.533333333333333,0.0
rashcream.com,4.321041618025492,6.0,2.4261364451252807,2.439205415850296,4.5481271805480485,4.513432920603284,71.5,70.0,81.0,75.66666412353516,75.66666412353516,77.33333587646484,1.0,1.0,3.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0
raven360.com,2.4739638261114636,2.5356136844475174,2.9459972522213462,2.4618041433450166,2.6764231298696255,2.705992453414169,79.1875,85.64583587646484,81.41666412353516,84.3125,83.875,89.97916412353516,2.3125,3.4166666666666665,2.6666666666666665,2.7083333333333335,3.6666666666666665,3.8333333333333335,0.0
raysecur.com,6.0,6.0,6.0,6.0,6.0,2.316666666666667,70.0,70.0,70.0,70.0,70.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rbac.com,1.8474864555988764,1.4799311014876153,1.8694774458118868,1.7551810672440478,1.7350654612203986,2.111928003427599,81.5,80.0,83.0,93.0,73.77777862548828,71.66667175292969,2.5,2.5,3.0,4.0,1.4444444444444446,1.1666666666666665,0.0
recrosmedica.com,0.6164365168258028,0.5824165508591421,6.0,0.6990211159191406,0.5225432552984108,0.7245876828707878,95.0,79.25,70.0,87.33333587646484,94.0,71.0,5.0,2.5,1.0,3.0,5.0,1.0,0.0
redbudcyber.com,4.7614864401606765,4.640719457231409,6.0,3.320248129107692,4.3738843214571546,3.0958324636488874,76.66666412353516,78.33333587646484,70.0,81.16667175292969,73.0,76.25,2.0,2.3333333333333335,1.0,1.8333333333333335,1.0,1.75,0.0
register-safe.com,1.5139014478958985,2.3447466420199485,2.520011983526822,2.6310629743832004,2.3388951724981086,0.9339537250219985,81.35555267333984,79.80000305175781,77.93333435058594,82.73666381835938,83.03333282470703,73.5,2.533333333333333,2.25,2.1,2.6066666666666665,3.1875,1.5,0.0
rehsystems.com,2.215728587064082,3.1617783912829416,4.623080230772772,6.0,3.354798333242816,3.2090120486172617,79.0,79.5,77.0,70.0,75.5,83.75,2.1666666666666665,2.5,2.0,1.0,2.0,2.75,0.0
reliancestar.com,1.7229613227261371,6.0,0.9993849374887616,6.0,6.0,1.7686424629886983,89.0,70.0,73.0,70.0,70.0,87.0,4.0,1.0,1.25,1.0,1.0,3.0,0.0
render.com,0.7333333333333333,1.75,1.7555555555555555,1.75,1.75,1.75,85.0,77.0,84.0,92.0,78.25,81.75,3.5,2.5,3.3333333333333335,4.0,2.5,2.75,1.0
renegadeinsurance.com,2.18,2.18,2.1833333333333336,0.65,2.1833333333333336,2.18,93.8499984741211,87.16000366210938,81.25,87.33332824707031,87.4000015258789,95.0999984741211,4.416666666666667,3.733333333333333,3.7,3.5,3.5,4.166666666666667,1.0
renotechs.com,0.9080351991043358,1.0797220500154427,1.4591665746105364,1.3887324117837134,1.2728694469759252,2.478352266479428,76.0,79.0,76.0,100.0,75.0,79.69999694824219,1.6666666666666665,2.0,2.0,5.0,1.5,2.2666666666666666,0.0
